patent_id,filing_date,title,year,abstract
11400865,2022-08-02,Security mounting bracket device for a crossbar,2022,
11318701,2022-05-03,Method and apparatus for fluting a web in the machine direction,2022,
11464516,2022-10-11,Method for calibrating movements of actuated members of powered surgical stapler,2022,
11269964,2022-03-08,Field-of-interest based preference search guidance system,2022,
D946974,2022-03-29,Container,2022,
11341618,2022-05-24,Systems and methods for noise reduction,2022,
11508995,2022-11-22,"Battery device, battery management device, electronic device, electric motor vehicle, power storage device, and power system",2022,
11321439,2022-05-03,Identity authentication system and method thereof,2022,
11235007,2022-02-01,Micronized placental tissue compositions and methods of making and using the same,2022,
D971419,2022-11-29,Teething toy,2022,
11346456,2022-05-31,Valve assembly and actuation assembly including the same,2022,
11491464,2022-11-08,Mesoporous poly (aryl ether ketone) hollow fiber membranes and use thereof in mass transfer processes,2022,
D947453,2022-03-29,Hair clipper,2022,
11484695,2022-11-01,Microneedle patch case,2022,
11333085,2022-05-17,System and method for energy management using linear programming,2022,
11222712,2022-01-11,Primer design using indexed genomic information,2022,
11459410,2022-10-04,High-purity amphipathic arylsulfonic acid amine salt vinyl monomer and copolymer thereof,2022,
11278265,2022-03-22,Integratable biopsy unit and mammography device,2022,
11495800,2022-11-08,Electrode for power storage device and method for producing same,2022,
11511125,2022-11-29,Systems and methods for spasticity treatment using spinal nerve magnetic stimulation,2022,
11536154,2022-12-27,"Systems and methods for providing power and fire suppression using a turbo pump, compressed gas, and an OBIGGS",2022,
11471369,2022-10-18,Massage roller,2022,
11386142,2022-07-12,Sensor based processing of data from a user for learning using artificial intelligence module,2022,
11422752,2022-08-23,"Controller, memory system, and operating methods thereof",2022,
11464484,2022-10-11,Systems and methods of establishing a communication session for live review of ultrasound scanning,2022,
11464819,2022-10-11,Cannabinoids infused consumables and non-consumables,2022,
D972859,2022-12-20,Isosceles triangular paper towel dispenser,2022,
11526977,2022-12-13,Methods for transmitting data acquired downhole by a downhole tool,2022,
11246938,2022-02-15,Hemostatic microspheres,2022,
11342145,2022-05-24,Pyrotechnic device with plastic housing,2022,
PP34859,2022-12-20,Begonia plant named ‘Dark Side of the Moon’,2022,
11218186,2022-01-04,10-meter 100 Gbps copper wire ethernet cable,2022,
11237970,2022-02-01,Reduce data traffic between cache and memory via data access of variable sizes,2022,
11509266,2022-11-22,Voltage-controlled oscillator (VCO) with LC circuit and series resistors,2022,
11327830,2022-05-10,Semiconductor device and semiconductor system equipped with the same,2022,
D973652,2022-12-27,Phone case,2022,
11251838,2022-02-15,"Electronic device, communication method and storage medium in wireless communication system to make an optimum compromise between the accuracy of the channel state information and the overhead",2022,
11381427,2022-07-05,Continuous-time linear equalizer of compact layout and high immunity to common-mode noise,2022,
11379189,2022-07-05,Automatic user interface data generation,2022,
11434571,2022-09-06,Hard material layer on metal substrate,2022,
11305119,2022-04-19,System and method to modulate phrenic nerve to prevent sleep apnea,2022,
11511015,2022-11-29,Medical multi-layer product comprising nanofibrillar cellulose and method for preparing thereof,2022,
11376855,2022-07-05,"Liquid absorber and method for producing same, and liquid ejection apparatus",2022,
11266037,2022-03-01,Fan module with pivoting lever and efficient space utilization,2022,
D964726,2022-09-27,Shoe,2022,
D965150,2022-09-27,Prosthesis anchor,2022,
11293563,2022-04-05,Control valve,2022,
11383833,2022-07-12,Ground effect craft,2022,
11512091,2022-11-29,Crystal of benzoxazole derivative,2022,
11402783,2022-08-02,Image forming apparatus having detection unit with shutter,2022,
11323438,2022-05-03,Protocol-agnostic claim configuration and verification,2022,
11288746,2022-03-29,Method for granting access to a communications network in exchange for performing tasks associated with the communications network,2022,
11517051,2022-12-06,Electronic smoking device with self-heating compensation,2022,
11538877,2022-12-27,Display panel and method of manufacturing display panel,2022,
11479852,2022-10-25,Method for dry cleaning a susceptor and substrate processing apparatus,2022,
11439632,2022-09-13,Use of neuronal nitric oxide synthase inhibitors for immunotherapy in melanoma patients,2022,
11321614,2022-05-03,Directed trajectories through communication decision tree using iterative artificial intelligence,2022,
11505470,2022-11-22,Molecular cerium-oxide nanoclusters and methods for synthesizing the same,2022,
11276244,2022-03-15,Fixing holes in a computer generated model of a real-world environment,2022,
11400274,2022-08-02,Heart support device with directional flow assist,2022,
11441546,2022-09-13,Nacelle cover for improving lightning protection,2022,
11285153,2022-03-29,Substituted pyrimidine piperazine compound and use thereof,2022,
11515090,2022-11-29,Ceramic electronic component and method for manufacturing ceramic electronic component,2022,
11353765,2022-06-07,Full display mirror with integrated cooling system,2022,
PP34158,2022-04-19,Delphinium plant named ‘COADELPSUR’,2022,
11387098,2022-07-12,Dispenser guard and method of manufacturing an article,2022,
11256165,2022-02-22,Projection device and heat dissipation control method,2022,
D957563,2022-07-12,Tank shaped pool float,2022,
11266709,2022-03-08,Methods for the regulation of matrix metalloproteinase expression,2022,
11379099,2022-07-05,Method and device for selecting text in electronic terminal,2022,
11380764,2022-07-05,"Semiconductor device, method of manufacturing same, and sensor",2022,
11510633,2022-11-29,Method and apparatus for monitoring infection risk during an epidemic and pandemic,2022,
11378158,2022-07-05,Method for producing a belt- or band-shaped component having an electronic device,2022,
11426885,2022-08-30,Robot docking station identification surface,2022,
11533651,2022-12-20,Transmission control method and device,2022,
11214965,2022-01-04,Ridge vent,2022,
11242620,2022-02-08,Polycrystalline silicon rod and method for producing polycrystalline silicon rod,2022,
11458878,2022-10-04,System and method for determining carryback in surface haulage,2022,
D950087,2022-04-26,Massage appliance,2022,
11244371,2022-02-08,Methods and apparatus to translate and manage product data,2022,
11388956,2022-07-19,Closure system for an article of footwear,2022,
11270809,2022-03-08,"Dispersing element, method for manufacturing structure with conductive pattern using the same, and structure with conductive pattern",2022,
11426581,2022-08-30,Bilateral synchronized channel selection for cochlear implants,2022,
D948761,2022-04-12,Head lamp for vehicles,2022,
11241147,2022-02-08,Guided endotracheal intubation system,2022,
11413160,2022-08-16,Hip joint endoprosthesis system,2022,
11301956,2022-04-12,Varying effective resolution by screen location by altering rasterization parameters,2022,
11394412,2022-07-19,"Predistortion circuit, method for generating a predistorted baseband signal, control circuit for a predistortion circuit, method to determine parameters for a predistortion circuit, and apparatus and method for predistorting a baseband signal",2022,
11232599,2022-01-25,Method and apparatus for inter-channel prediction and transform for point cloud attribute coding,2022,
11378156,2022-07-05,Joining device with spacer for linking the two ends of a conveyor belt,2022,
D950070,2022-04-26,Adhesive bandage with decorated pad,2022,
11444780,2022-09-13,Secure replaceable verification key architecture in a memory sub-system,2022,
11442375,2022-09-13,Image forming apparatus including detachable drum unit and development unit,2022,
D966221,2022-10-11,Electronic device,2022,
D946825,2022-03-22,Eyelash tool,2022,
11401627,2022-08-02,Method for preparing quantum rod/polymer fiber membrane by using electrospinning technique,2022,
11511374,2022-11-29,Silicon wafer forming method,2022,
11314064,2022-04-26,Zoom lens and image pickup apparatus,2022,
11361516,2022-06-14,Interactive mixed reality system and uses thereof,2022,
D946554,2022-03-22,Earphone,2022,
11377509,2022-07-05,Elastomeric latices and coating compositions containing the same,2022,
11294708,2022-04-05,Data structure execution framework using virtual computing domains,2022,
D964981,2022-09-27,Phone ring holder,2022,
11460337,2022-10-04,Method for tracking lifting events at a construction site,2022,
11214794,2022-01-04,Increasing dynamic range for identifying multiple epitopes in cells,2022,
11484381,2022-11-01,Instrument alignment feedback system and method,2022,
D962287,2022-08-30,Display screen with icon,2022,
11363172,2022-06-14,Camera enclosure for thermal management,2022,
11523352,2022-12-06,"Transmit power indication method, transmit power receiving method, network device and access device",2022,
11242307,2022-02-08,"Method for preparing alkynyl 2-halo-2,2-difluoroacetate",2022,
11514544,2022-11-29,Parking monitoring and assistance for transports,2022,
11368338,2022-06-21,"Multi-protocol vehicle relay communication method, gateway device, vehicle network system, transfer method, and non-transitory computer-readable recording medium storing program",2022,
11419361,2022-08-23,Method and system for providing a heat-not-burn tobacco product,2022,
D970525,2022-11-22,Display screen or portion thereof with graphical user interface,2022,
11490960,2022-11-08,Energy delivery systems and uses thereof,2022,
11343133,2022-05-24,Virtual SNMP trap receiver,2022,
11252374,2022-02-15,Altering undesirable communication data for communication sessions,2022,
11399420,2022-07-26,Lighting systems for general illumination and disinfection,2022,
11410823,2022-08-09,Variable force key,2022,
11456064,2022-09-27,System and method for medical platform employing artificial intelligence and wearable devices,2022,
11288899,2022-03-29,Drive recorder and situation information management system,2022,
PP34113,2022-04-05,Salvia plant named ‘Pink Serenade’,2022,
11458425,2022-10-04,Oil filter canister drain tool,2022,
11328098,2022-05-10,Electronic circuit,2022,
11295180,2022-04-05,Fast acquisition of labeled vehicular data from multiple data sources,2022,
D945870,2022-03-15,Fastener positioning device,2022,
11420084,2022-08-23,Long-term fire retardant with corrosion inhibitors and methods for making and using same,2022,
11276998,2022-03-15,System and method for calibrating to and monitoring of low voltage circuits,2022,
11283454,2022-03-22,Synthesized clock synchronization between network devices,2022,
11350909,2022-06-07,Cross amplitude modulation ultrasound pulse sequence,2022,
D960626,2022-08-16,Vacuum flask,2022,
11336320,2022-05-17,RF module,2022,
11231733,2022-01-25,System and method of power control for an energy storage charging station,2022,
11379292,2022-07-05,"Baseline modeling for application dependency discovery, reporting, and management tool",2022,
D948785,2022-04-12,Unit dose detergent,2022,
11477685,2022-10-18,System and method for beam reporting content,2022,
11524938,2022-12-13,Aromatic sulfonamide derivatives,2022,
11539367,2022-12-27,Level shifter enable,2022,
11429392,2022-08-30,Secure predictors for speculative execution,2022,
11494219,2022-11-08,Encryption and remote attestation of containers,2022,
11274625,2022-03-15,Method of controlling a vehicle assembly,2022,
11458904,2022-10-04,Cargo rack system for a vehicle with a convertible or removable roof and its associated method of installation,2022,
11265670,2022-03-01,Coordinated tracking for binaural audio rendering,2022,
11333811,2022-05-17,Optical device,2022,
11330675,2022-05-10,Method for producing a heating cable and heating cable produced according to this method,2022,
11255967,2022-02-22,"Time-to-digital converter, lidar system and device",2022,
11313011,2022-04-26,Method for refining magnetic domains of grain-oriented electrical steel sheet,2022,
11437719,2022-09-06,Digital array signal processing method for an array receiver,2022,
11426749,2022-08-30,Valve block assembly for a bottle attachment apparatus,2022,
11519066,2022-12-06,Nitride protective coatings on aerospace components and methods for making the same,2022,
11527909,2022-12-13,Magnetic charging device,2022,
11392522,2022-07-19,Transfer of segmented data,2022,
11366341,2022-06-21,Electronic case for electronic spectacles,2022,
11245374,2022-02-08,Automated pause of media content playback based on sound level,2022,
11232649,2022-01-25,"Method and system for automation, safety and reliable operation performance assessment",2022,
11306584,2022-04-19,Removing fluid from rock formations in oil and gas applications,2022,
11499472,2022-11-15,Electric multiple stage variable forced air induction system,2022,
11380910,2022-07-05,Fuel cell and cell stack device,2022,
11364089,2022-06-21,Marker delivery device and method of deploying a marker,2022,
D963056,2022-09-06,Accessory for spinning top toy,2022,
11322939,2022-05-03,Power quality improvement system with automatic power factor correction and harmonic filtering,2022,
11360435,2022-06-14,Electronic apparatus,2022,
11264856,2022-03-01,Hairpin winding electric machine,2022,
D971670,2022-12-06,Electric teapot,2022,
11219456,2022-01-11,Surgical staple strips for permitting varying staple properties and enabling easy cartridge loading,2022,
11504105,2022-11-22,Vascular hole closure device,2022,
11265879,2022-03-01,Group component carrier based updates,2022,
11279941,2022-03-22,Method for introducing protein into plant cell,2022,
11263254,2022-03-01,Video generation system to render frames on demand using a fleet of servers,2022,
11232977,2022-01-25,Stepped top via for via resistance reduction,2022,
11412159,2022-08-09,"Method and apparatus for generating three-dimensional particle effect, and electronic device",2022,
11434004,2022-09-06,Controlling a group of drones for image capture,2022,
11488538,2022-11-01,Display gate drivers for generating low-frequency inverted pulses,2022,
11267849,2022-03-08,Chimeric insecticidal proteins toxic or inhibitory to lepidopteran pests,2022,
11385684,2022-07-12,Method for controlling window and electronic device therefor,2022,
11457858,2022-10-04,Skin diagnostic device and coupling system therefor,2022,
D962097,2022-08-30,Bandage type tire pressure monitoring sensor,2022,
D948327,2022-04-12,Clip,2022,
11357743,2022-06-14,Ketamine and propofol admixture,2022,
11331925,2022-05-17,Logic circuitry,2022,
11308830,2022-04-19,Display driving device and operation method thereof for improving display quality of 3D images,2022,
11260387,2022-03-01,Integrated purification and measurement of DNA methylation and co-measurement of mutations and/or mRNA expression levels in an automated reaction cartridge,2022,
11399581,2022-08-02,Protective face shield attachable to headwear,2022,
11449091,2022-09-20,Electronic control device,2022,
11506679,2022-11-22,"Encoder, motor, and robot",2022,
11318249,2022-05-03,Infusion pump assembly,2022,
11219594,2022-01-11,Effervescent compositions of metformin and processes for preparation thereof,2022,
11396858,2022-07-26,Wind-wave complementary energy integrated system based on fixed foundation and power generation and transmission method thereof,2022,
11454704,2022-09-27,Target detection apparatus and method and vehicle control apparatus and method,2022,
11368901,2022-06-21,Method for identifying a type of a wireless hotspot and a network device thereof,2022,
11446135,2022-09-20,Joint kinematic reconstruction techniques,2022,
11290983,2022-03-29,Multi-stage sidelink control information,2022,
11217789,2022-01-04,"Composite metal oxide, positive electrode active material, positive electrode, sodium secondary battery, and method for producing composite metal oxide",2022,
11412951,2022-08-16,Systems and methods for navigation and simulation of minimally invasive therapy,2022,
11492483,2022-11-08,"Aqueous ink, ink cartridge and ink jet recording method",2022,
11437145,2022-09-06,Augmented intelligence for next-best-action in patient care,2022,
11434459,2022-09-06,Systems and methods for cell culturing,2022,
11351065,2022-06-07,Warp-knitted elastic perforated fabric and elastic perforated compression bandage,2022,
11489932,2022-11-01,"System, method, and apparatus for generating a third party resource usage map in a group based communication system",2022,
11296853,2022-04-05,Signaling for radio access networks,2022,
11250508,2022-02-15,Interprogram communication using messages related to events and actions on an exchange,2022,
11244638,2022-02-08,Trace structure of display panel,2022,
11365717,2022-06-21,Harmonic control of a converter,2022,
11335747,2022-05-17,Display device and method of manufacturing the same,2022,
11262479,2022-03-01,Visibility improving film for display panel and display device comprising same,2022,
11236165,2022-02-01,"Human antibodies that bind Lymphocyte Activation Gene-3 (LAG-3), and uses thereof",2022,
11516159,2022-11-29,Systems and methods for providing a comment-centered news reader,2022,
11261298,2022-03-01,Tailored SiOC-based polyethersiloxanes,2022,
11525311,2022-12-13,System and method for well bore isolation of a retrievable motor assembly,2022,
D954715,2022-06-14,Sleeve for electronic device,2022,
11522496,2022-12-06,Oscillator,2022,
11250768,2022-02-15,Gate driving circuit and display apparatus comprising the same,2022,
11320626,2022-05-03,Lens autofocus actuating device,2022,
11365407,2022-06-21,Methods for targeted insertion of DNA in genes,2022,
11392459,2022-07-19,Virtualization server aware multi-pathing failover policy,2022,
11258760,2022-02-22,Stateful distributed web application firewall,2022,
11490377,2022-11-01,Communication apparatus and communication reception method,2022,
11301377,2022-04-12,Addressing scheme for local memory organization,2022,
11413639,2022-08-16,Supply system for supplying multiple consumers with an application substance,2022,
11453751,2022-09-27,Polyimide (PI) substrate and method for fabricating same,2022,
11312910,2022-04-26,"Diorganylphosphinic acid salts, method for the production thereof and the use thereof",2022,
11367384,2022-06-21,Display device capable of improving power consumption and method for driving the same,2022,
11468210,2022-10-11,"Methods, systems, and media for generative urban design with spreadsheet and model integration features",2022,
11302318,2022-04-12,"Speech terminal, speech command generation system, and control method for a speech command generation system",2022,
11450860,2022-09-20,Nanofibers decorated with nanoparticles and methods of their manufacture,2022,
11354174,2022-06-07,Hierarchical split of application between cloud and edge,2022,
11364785,2022-06-21,"Dual-clutch transmission arrangement, and motor vehicle",2022,
11411984,2022-08-09,Replacing a potentially threatening virtual asset,2022,
11262167,2022-03-01,Quick mount for a rail,2022,
11521207,2022-12-06,Tokenization request handling at a throttled rate in a payment network,2022,
11524426,2022-12-13,"Master manufacturing method, master, and optical body",2022,
11454506,2022-09-27,Identifying and communicating routes using graph networks,2022,
11424542,2022-08-23,Antenna device,2022,
11226826,2022-01-18,Initialize port,2022,
11540289,2022-12-27,Method and apparatus for timing advance validation in a wireless communication system,2022,
11502931,2022-11-15,Remote control solution server that integrates and manages IoT device and 5G/LTE wireless router,2022,
11482204,2022-10-25,Active noise control system,2022,
11509949,2022-11-22,Packager for segmenter fluidity,2022,
D959539,2022-08-02,Tripod,2022,
11345588,2022-05-31,Fluid dispensing or recovery system,2022,
11367531,2022-06-21,"Medical checkup result output apparatus, operation method thereof, and non-transitory computer readable medium",2022,
11352835,2022-06-07,Roller and insert plate-assisted roller securing device,2022,
PP34683,2022-10-25,Cherry tree (rootstock) named ‘Lincoln’,2022,
11423328,2022-08-23,Determining availability of network service,2022,
11234381,2022-02-01,Centralized monitoring and management of micro-climates,2022,
11404655,2022-08-02,Display device,2022,
11219738,2022-01-11,Adjustable resuscitation device and method for using the same,2022,
11250665,2022-02-15,Method and apparatus allowing a wager to be placed to predict a second segment in a sequence of visual narrative segments,2022,
11399271,2022-07-26,Conveying user equipment location with an emergency call,2022,
11376740,2022-07-05,Autonomously acting robot that recognizes direction of sound source,2022,
11523271,2022-12-06,Wireless user equipment (UE) capability data transfer between wireless communication networks,2022,
11466155,2022-10-11,Filling composition for optical fiber cables,2022,
11297748,2022-04-05,Electromagnetic shielding film,2022,
11288451,2022-03-29,Machine based expansion of contractions in text in digital media,2022,
11538878,2022-12-27,Display device and electronic apparatus,2022,
11293979,2022-04-05,Method of and an arrangement for analyzing manufacturing defects of multi-chip modules made without known good die,2022,
11438857,2022-09-06,"Transmission device, time transmission system, and delay measurement method",2022,
11438439,2022-09-06,Detecting non-personal network and connectivity attributes for classifying user location,2022,
11295467,2022-04-05,"Object detection method, object detection device and storage medium",2022,
11376887,2022-07-05,"Hot-stamping foil, manufacturing method thereof, and print equipped with laminated optical decoration",2022,
11411587,2022-08-09,Signal processing method and system,2022,
11223366,2022-01-11,"Analog to digital converter, analog to digital conversion method, and displacement detection apparatus",2022,
11479851,2022-10-25,Substrate holder arrangement with mask support,2022,
11312669,2022-04-26,Oligomerization of olefins,2022,
11340619,2022-05-24,"Control method of autonomous vehicle, and control device therefor",2022,
11465813,2022-10-11,Multi-phase squeeze-dispensable food products,2022,
11525174,2022-12-13,Grain-oriented electrical steel sheet,2022,
11303422,2022-04-12,User equipment that transmits demodulation reference signals (DM-RSs),2022,
11331502,2022-05-17,Implantable medical leads and lead extensions having an encapsulation band,2022,
11350978,2022-06-07,Flexible neutral electrode,2022,
11329867,2022-05-10,Distributed system of home device controllers,2022,
11329395,2022-05-10,Electronic device for identifying performance of communication circuit based on signal transmitted and received via antenna,2022,
11483885,2022-10-25,Method and apparatus for indicating sidelink radio link failure in a wireless communication system,2022,
11381699,2022-07-05,Printing device,2022,
11483238,2022-10-25,Centralized path computation for information-centric networking,2022,
11481028,2022-10-25,"Eye movement detecting device, electronic device and system",2022,
11279546,2022-03-22,Insulating container having vacuum insulated panels and method,2022,
11445950,2022-09-20,Enzyme-dependent fluorescence recovery of NADH after photobleaching to assess dehydrogenase activity of living tissues,2022,
11481678,2022-10-25,Systems and methods for learning new watermark algorithms for a data processing accelerator,2022,
11407320,2022-08-09,Transmitting notification messages for an electric vehicle charging network,2022,
11352389,2022-06-07,Treatment of haematological malignancies,2022,
11223274,2022-01-11,System and method of controlling dead time of converter,2022,
11460800,2022-10-04,Shutter for imaging device fuser assembly triggered by cartridge,2022,
11285935,2022-03-29,Driving support apparatus,2022,
D972500,2022-12-13,Charger for electronic devices,2022,
11522218,2022-12-06,Inorganic oxychloride ionic conductors,2022,
11290116,2022-03-29,Control circuit of delay lock loop and control method thereof,2022,
11216093,2022-01-04,"Systems, apparatus, and methods for detecting computing device inputs by a pointing body",2022,
11384049,2022-07-12,Bicyclic compounds,2022,
11417557,2022-08-16,Spiraling polyphase electrodes for electrostatic chuck,2022,
11246737,2022-02-15,System for the treatment of erectile dysfunction,2022,
11247549,2022-02-15,Total task vehicle,2022,
11495066,2022-11-08,"Recording device for vehicles, recording method for vehicles, and a non-transitory computer readable medium",2022,
D946126,2022-03-15,Faucet,2022,
11314162,2022-04-26,"Mask blank, transfer mask, and method of manufacturing semiconductor device",2022,
11421893,2022-08-23,"Cooking appliance, in particular commercial cooking appliance",2022,
11540203,2022-12-27,Techniques for user equipment (UE) dynamically adjusting a non-access stratum (NAS) timer in a wireless communication system,2022,
11530613,2022-12-20,Rotatable forged disc for a bladed rotor wheel and a method for manufacturing thereof,2022,
11527374,2022-12-13,Touch sensing system,2022,
11338120,2022-05-24,Methods and devices for treating parasympathetic bias mediated conditions,2022,
11235752,2022-02-01,Vehicle control device,2022,
11474350,2022-10-18,Head-up display,2022,
11445452,2022-09-13,Systems and methods for limiting device transmit power,2022,
11377564,2022-07-05,Method for producing hydrophobic silica granules,2022,
11325201,2022-05-10,Resistance welding apparatus,2022,
11530378,2022-12-20,Nanostraw well insert devices for improved cell transfection and viability,2022,
11311375,2022-04-26,Stents with anchoring sections,2022,
11510909,2022-11-29,Pharmaceutical composition of apixaban,2022,
11277494,2022-03-15,Dynamically routing code for executing,2022,
11438878,2022-09-06,Sub-resource pool for transmission of new radio sidelink over unlicensed bands,2022,
11244188,2022-02-08,Dense and discriminative neural network architectures for improved object detection and instance segmentation,2022,
11361664,2022-06-14,Integration of unmanned aerial system data with structured and unstructured information for decision support,2022,
11495959,2022-11-08,System and method for improved detection of interruption of power supplied by an AC mains to a device,2022,
11379135,2022-07-05,Memory protection unit,2022,
11304518,2022-04-19,Table stabilization system and method of use,2022,
11338111,2022-05-24,Vascular re-entry catheter,2022,
11378936,2022-07-05,"Control device, mechanical system, and time synchronization method",2022,
11216387,2022-01-04,Hybrid cache memory and method for controlling the same,2022,
11472563,2022-10-18,Method for detecting freezing conditions for an aircraft by supervised automatic learning,2022,
11319785,2022-05-03,Downhole tool movement control system and method of use,2022,
11277515,2022-03-15,System and method of real-time automated determination of problem interactions,2022,
11307332,2022-04-19,"Diffusion sheet, laminated prism sheet, and laminated optical sheet",2022,
11221333,2022-01-11,Systems and compositions for diagnosing Barrett's esophagus and methods of using the same,2022,
11405137,2022-08-02,"Receiver, transmitter, communication network, data signal and method improving a retransmission process in a communication network",2022,
11484951,2022-11-01,Milling and deep drilling machine,2022,
11463119,2022-10-04,High frequency radio including an adjustable-bandwidth tunable bandpass filter for improved detection of incoming calls and methods for processing incoming calls,2022,
11368915,2022-06-21,Systems and methods for fast uplink power control,2022,
11488420,2022-11-01,Damage assessment,2022,
D946190,2022-03-15,Lamp,2022,
11357599,2022-06-14,Method for producing an aligner,2022,
11489980,2022-11-01,Recording device with integrated placement surface and guide surface,2022,
11391686,2022-07-19,"Method of countering contamination in gas sensors, corresponding circuit, device and computer program product",2022,
11432912,2022-09-06,Dental implant assembly,2022,
11379822,2022-07-05,System and method for splitting a transaction,2022,
11521575,2022-12-06,"Electronic device, electronic device control method, and medium",2022,
11342023,2022-05-24,3D NAND flash and operation method thereof,2022,
11261891,2022-03-01,Flow conditioning assembly,2022,
11233254,2022-01-25,Process for delivering liquid H2 from an active magnetic regenerative refrigerator H2 liquefier to a liquid H2 vehicle dispenser,2022,
11417932,2022-08-16,"Battery assembly, battery pack and vehicle",2022,
11316927,2022-04-26,Smart platform for programming remote keyless devices,2022,
11342972,2022-05-24,"Uplink transmission method, uplink transmission scheduling method, and device",2022,
11221986,2022-01-11,Data management method and data analysis system,2022,
11304861,2022-04-19,Patient transport apparatus with movable end handle system,2022,
11377855,2022-07-05,Mineral-based panel comprising grooves and a method for forming grooves,2022,
11414518,2022-08-16,"Rosin-modified resin and method for producing same, varnish for active energy ray-curable lithographic ink, active energy ray-curable lithographic ink, and printed product",2022,
11228547,2022-01-18,RNA targeting methods and compositions,2022,
11507591,2022-11-22,"Methods, systems, and computer readable mediums for command engine execution",2022,
11452236,2022-09-20,Housing for an electric or electronic device,2022,
11472905,2022-10-18,Polymer-based burn-out material for the lost-wax technique,2022,
11260672,2022-03-01,Liquid ejecting device,2022,
11316698,2022-04-26,Delegated signatures for smart devices,2022,
11474191,2022-10-18,"Method for configuring a tracking system, tracking system, lighting system incorporating a tracking system and computer program",2022,
11252279,2022-02-15,Method and system for fraud clustering by content and biometrics analysis,2022,
11245750,2022-02-08,File server load balancing,2022,
11388476,2022-07-12,Block partitioning method and apparatus,2022,
11401773,2022-08-02,Compensating changes in length of a wellbore string,2022,
11466112,2022-10-11,"Carboxylic acid modified nitrile based copolymer latex, method for preparing the copolymer latex, latex composition for dip-forming comprising the copolymer latex and article formed by the composition",2022,
11360488,2022-06-14,Dynamic relative position reassignment of vehicle in autonomous vehicles ecosystem,2022,
11295163,2022-04-05,Recognition of optical patterns in images acquired by a robotic device,2022,
11240571,2022-02-01,Method and system for enabling interactive infomercials,2022,
11435800,2022-09-06,Systems and methods for reconfiguring dual-function cell arrays,2022,
11454685,2022-09-27,Mesh networks in wireless MRI RF coil,2022,
11432858,2022-09-06,Stabilizer holder and inserter tool and methods,2022,
11226379,2022-01-18,Method for detecting the faulty operation of a gas blower driven by a DC motor,2022,
11243734,2022-02-08,Privacy screen,2022,
11329934,2022-05-10,"Recording medium, information management method, and information management apparatus",2022,
11328558,2022-05-10,Systems and methods for providing a pattern multiplier feature game,2022,
11469538,2022-10-11,Board-to-board electrical connector assembly with plate portions on the connector and mating connectors,2022,
11305953,2022-04-19,"Control systems for operation of loading dock equipment, and associated methods of manufacture and use",2022,
11250293,2022-02-15,Computer architecture for representing positional digits using correlithm objects in a correlithm object processing system,2022,
11372432,2022-06-28,Remote monitoring for fluid applicator system,2022,
11494276,2022-11-08,Reduced write amplification using small-block log,2022,
11521396,2022-12-06,Probabilistic prediction of dynamic object behavior for autonomous vehicles,2022,
11465152,2022-10-11,Crushing system for large-size natural gas hydrate rock samples,2022,
11313509,2022-04-26,Telescoping lock mechanism,2022,
11337688,2022-05-24,Suturing device for minimally invasive surgery and needles and methods thereof,2022,
11412563,2022-08-09,Multi-connectivity communication method and device,2022,
11294221,2022-04-05,"Color filter panel, display apparatus and method of manufacturing the same",2022,
11389310,2022-07-19,Device for aortic repair and method of using the same,2022,
D947342,2022-03-29,Air purifier,2022,
11510212,2022-11-22,Method and apparatus for beam management for mobility,2022,
11277833,2022-03-15,"Method for generating preamble, method for configuring preamble and equipment thereof, random access method, device, user equipment and base station",2022,
11538923,2022-12-27,Method for etching back hard mask layer on tops of dummy polysilicon gates in gate last process,2022,
11499253,2022-11-15,Engineered shoe or apparel,2022,
D967596,2022-10-18,Tiller control,2022,
11400051,2022-08-02,Method for preserving biopharmaceuticals,2022,
11534477,2022-12-27,Use of peptide compounds in treating acute pancreatitis,2022,
11247264,2022-02-15,Multicore and method of manufacturing hollow product using multicore,2022,
11251783,2022-02-15,Demodulation methods and devices for frequency-modulated (FM) signals,2022,
11468188,2022-10-11,Smart deployai data pipeline digital signing and encryption,2022,
11428027,2022-08-30,"Locking mechanism and locking body assembly for magnetic lock, and the magnetic lock",2022,
11472462,2022-10-18,Baby wagon with improved ease of use,2022,
11483901,2022-10-25,Ceramic heater,2022,
11520403,2022-12-06,Wireless control device,2022,
11299984,2022-04-12,System and method for enabling two-way communication capabilities to slickline and braided line,2022,
11311975,2022-04-26,Tilt adjusting mechanism for chuck table,2022,
11401089,2022-08-02,Device for and method of securing a lid to a food container,2022,
D941495,2022-01-18,Gate,2022,
11503321,2022-11-15,Image processing device for suppressing deterioration in encoding efficiency,2022,
11443815,2022-09-13,Memory device and operating method thereof,2022,
11522188,2022-12-06,"Positive electrode active material for non-aqueous electrolyte secondary battery, and non-aqueous electrolyte secondary battery",2022,
D941075,2022-01-18,Food preparation device,2022,
11397364,2022-07-26,Optical modulator and optical transmission apparatus,2022,
11232750,2022-01-25,"Display substrate, display panel, and manufacturing method and driving method of display substrate",2022,
11390498,2022-07-19,Building crane outrigger and methods of use,2022,
11423859,2022-08-23,Display control apparatus and display device,2022,
11404163,2022-08-02,Ventilation system,2022,
11294635,2022-04-05,Pseudo-random number generator,2022,
11220976,2022-01-11,Method to control in any possible operating point the combustion of a compression ignition internal combustion engine with reactivity control through the fuel injection temperature,2022,
